X, Y, MAG,
8.2,-9.7,3.85412e-08,
8.3,-9.7,3.81531e-08,
8.4,-9.7,3.77682e-08,
8.5,-9.7,3.73866e-08,
8.6,-9.7,3.70083e-08,
8.7,-9.7,3.66332e-08,
8.8,-9.7,3.62615e-08,
8.9,-9.7,3.58932e-08,
9,-9.7,3.55283e-08,
9.1,-9.7,3.51668e-08,
9.2,-9.7,3.48087e-08,
9.3,-9.7,3.4454e-08,
9.4,-9.7,3.41029e-08,
9.5,-9.7,3.37551e-08,
9.6,-9.7,3.34109e-08,
9.7,-9.7,3.30702e-08,
9.8,-9.7,3.27329e-08,
9.9,-9.7,3.23991e-08,
10,-9.7,3.20687e-08,
-10,-9.6,3.23315e-08,
-9.9,-9.6,3.26654e-08,
-9.8,-9.6,3.30027e-08,
-9.7,-9.6,3.33435e-08,
-9.6,-9.6,3.36878e-08,
-9.5,-9.6,3.40356e-08,
-9.4,-9.6,3.43869e-08,
-9.3,-9.6,3.47417e-08,
-9.2,-9.6,3.51e-08,
-9.1,-9.6,3.54617e-08,
-9,-9.6,3.58268e-08,
-8.9,-9.6,3.61954e-08,
-8.8,-9.6,3.65673e-08,
-8.7,-9.6,3.69427e-08,
-8.6,-9.6,3.73214e-08,
-8.5,-9.6,3.77034e-08,
-8.4,-9.6,3.80887e-08,
-8.3,-9.6,3.84773e-08,
-8.2,-9.6,3.8869e-08,
-8.1,-9.6,3.9264e-08,
-8,-9.6,3.9662e-08,
-7.9,-9.6,4.00631e-08,
-7.8,-9.6,4.04671e-08,
-7.7,-9.6,4.08741e-08,
-7.6,-9.6,4.1284e-08,
-7.5,-9.6,4.16966e-08,
-7.4,-9.6,4.2112e-08,
-7.3,-9.6,4.25299e-08,
-7.2,-9.6,4.29504e-08,
-7.1,-9.6,4.33734e-08,
-7,-9.6,4.37986e-08,
-6.9,-9.6,4.42261e-08,
-6.8,-9.6,4.46557e-08,
-6.7,-9.6,4.50873e-08,
-6.6,-9.6,4.55208e-08,
-6.5,-9.6,4.5956e-08,
-6.4,-9.6,4.63929e-08,
-6.3,-9.6,4.68311e-08,
-6.2,-9.6,4.72707e-08,
-6.1,-9.6,4.77115e-08,
-6,-9.6,4.81532e-08,
-5.9,-9.6,4.85957e-08,
-5.8,-9.6,4.90389e-08,
-5.7,-9.6,4.94825e-08,
-5.6,-9.6,4.99264e-08,
-5.5,-9.6,5.03704e-08,
-5.4,-9.6,5.08142e-08,
-5.3,-9.6,5.12576e-08,
-5.2,-9.6,5.17004e-08,
-5.1,-9.6,5.21425e-08,
-5,-9.6,5.25834e-08,
-4.9,-9.6,5.30231e-08,
-4.8,-9.6,5.34613e-08,
-4.7,-9.6,5.38977e-08,
-4.6,-9.6,5.4332e-08,
-4.5,-9.6,5.4764e-08,
-4.4,-9.6,5.51933e-08,
-4.3,-9.6,5.56198e-08,
-4.2,-9.6,5.60432e-08,
-4.1,-9.6,5.64631e-08,
-4,-9.6,5.68792e-08,
-3.9,-9.6,5.72912e-08,
-3.8,-9.6,5.76989e-08,
-3.7,-9.6,5.8102e-08,
-3.6,-9.6,5.85e-08,
-3.5,-9.6,5.88927e-08,
-3.4,-9.6,5.92797e-08,
-3.3,-9.6,5.96608e-08,
-3.2,-9.6,6.00356e-08,
-3.1,-9.6,6.04038e-08,
-3,-9.6,6.0765e-08,
-2.9,-9.6,6.11189e-08,
-2.8,-9.6,6.14652e-08,
-2.7,-9.6,6.18035e-08,
-2.6,-9.6,6.21336e-08,
-2.5,-9.6,6.2455e-08,
-2.4,-9.6,6.27675e-08,
-2.3,-9.6,6.30707e-08,
-2.2,-9.6,6.33643e-08,
-2.1,-9.6,6.36481e-08,
-2,-9.6,6.39216e-08,
-1.9,-9.6,6.41846e-08,
-1.8,-9.6,6.44367e-08,
-1.7,-9.6,6.46778e-08,
-1.6,-9.6,6.49075e-08,
-1.5,-9.6,6.51255e-08,
-1.4,-9.6,6.53316e-08,
-1.3,-9.6,6.55254e-08,
-1.2,-9.6,6.57069e-08,
-1.1,-9.6,6.58757e-08,
-1,-9.6,6.60316e-08,
-0.9,-9.6,6.61745e-08,
-0.8,-9.6,6.63041e-08,
-0.7,-9.6,6.64202e-08,
-0.6,-9.6,6.65227e-08,
-0.5,-9.6,6.66115e-08,
-0.4,-9.6,6.66864e-08,
-0.3,-9.6,6.67472e-08,
-0.2,-9.6,6.6794e-08,
-0.1,-9.6,6.68267e-08,
-1.87905e-14,-9.6,6.6845e-08,
0.1,-9.6,6.68492e-08,
0.2,-9.6,6.6839e-08,
0.3,-9.6,6.68145e-08,
0.4,-9.6,6.67757e-08,
0.5,-9.6,6.67227e-08,
0.6,-9.6,6.66555e-08,
0.7,-9.6,6.65741e-08,
0.8,-9.6,6.64787e-08,
0.9,-9.6,6.63694e-08,
1,-9.6,6.62462e-08,
1.1,-9.6,6.61093e-08,
1.2,-9.6,6.5959e-08,
1.3,-9.6,6.57953e-08,
1.4,-9.6,6.56184e-08,
1.5,-9.6,6.54286e-08,
1.6,-9.6,6.52261e-08,
1.7,-9.6,6.50111e-08,
1.8,-9.6,6.47838e-08,
1.9,-9.6,6.45446e-08,
2,-9.6,6.42937e-08,
2.1,-9.6,6.40313e-08,
2.2,-9.6,6.37579e-08,
2.3,-9.6,6.34736e-08,
2.4,-9.6,6.31789e-08,
2.5,-9.6,6.28739e-08,
2.6,-9.6,6.25592e-08,
2.7,-9.6,6.22349e-08,
2.8,-9.6,6.19015e-08,
2.9,-9.6,6.15592e-08,
3,-9.6,6.12085e-08,
3.1,-9.6,6.08497e-08,
3.2,-9.6,6.04831e-08,
3.3,-9.6,6.01092e-08,
3.4,-9.6,5.97282e-08,
3.5,-9.6,5.93405e-08,
3.6,-9.6,5.89465e-08,
3.7,-9.6,5.85465e-08,
3.8,-9.6,5.81409e-08,
3.9,-9.6,5.773e-08,
4,-9.6,5.73142e-08,
4.1,-9.6,5.68938e-08,
4.2,-9.6,5.64692e-08,
4.3,-9.6,5.60407e-08,
4.4,-9.6,5.56085e-08,
4.5,-9.6,5.51731e-08,
4.6,-9.6,5.47348e-08,
4.7,-9.6,5.42938e-08,
4.8,-9.6,5.38504e-08,
4.9,-9.6,5.3405e-08,
5,-9.6,5.29578e-08,
5.1,-9.6,5.25091e-08,
5.2,-9.6,5.20592e-08,
5.3,-9.6,5.16084e-08,
5.4,-9.6,5.11568e-08,
5.5,-9.6,5.07048e-08,
5.6,-9.6,5.02525e-08,
5.7,-9.6,4.98003e-08,
5.8,-9.6,4.93482e-08,
5.9,-9.6,4.88966e-08,
6,-9.6,4.84457e-08,
6.1,-9.6,4.79956e-08,
6.2,-9.6,4.75465e-08,
6.3,-9.6,4.70986e-08,
6.4,-9.6,4.6652e-08,
6.5,-9.6,4.6207e-08,
6.6,-9.6,4.57638e-08,
6.7,-9.6,4.53223e-08,
6.8,-9.6,4.48828e-08,
6.9,-9.6,4.44455e-08,
7,-9.6,4.40104e-08,
7.1,-9.6,4.35776e-08,
7.2,-9.6,4.31474e-08,
7.3,-9.6,4.27197e-08,
7.4,-9.6,4.22947e-08,
7.5,-9.6,4.18724e-08,
7.6,-9.6,4.14531e-08,
7.7,-9.6,4.10366e-08,
7.8,-9.6,4.06232e-08,
7.9,-9.6,4.02129e-08,
8,-9.6,3.98058e-08,
8.1,-9.6,3.94018e-08,
8.2,-9.6,3.90011e-08,
8.3,-9.6,3.86038e-08,
8.4,-9.6,3.82098e-08,
8.5,-9.6,3.78192e-08,
8.6,-9.6,3.74321e-08,
8.7,-9.6,3.70485e-08,
8.8,-9.6,3.66683e-08,
8.9,-9.6,3.62917e-08,
9,-9.6,3.59187e-08,
9.1,-9.6,3.55492e-08,
9.2,-9.6,3.51833e-08,
9.3,-9.6,3.48211e-08,
9.4,-9.6,3.44624e-08,
9.5,-9.6,3.41074e-08,
9.6,-9.6,3.37559e-08,
9.7,-9.6,3.34081e-08,
9.8,-9.6,3.3064e-08,
9.9,-9.6,3.27234e-08,
10,-9.6,3.23865e-08,
-10,-9.5,3.26532e-08,
-9.9,-9.5,3.29937e-08,
-9.8,-9.5,3.33379e-08,
-9.7,-9.5,3.36857e-08,
-9.6,-9.5,3.40371e-08,
-9.5,-9.5,3.43922e-08,
-9.4,-9.5,3.47509e-08,
-9.3,-9.5,3.51133e-08,
-9.2,-9.5,3.54793e-08,
-9.1,-9.5,3.58489e-08,
-9,-9.5,3.62221e-08,
-8.9,-9.5,3.65988e-08,
-8.8,-9.5,3.69792e-08,
-8.7,-9.5,3.73631e-08,
-8.6,-9.5,3.77505e-08,
-8.5,-9.5,3.81414e-08,
-8.4,-9.5,3.85357e-08,
-8.3,-9.5,3.89335e-08,
-8.2,-9.5,3.93346e-08,
-8.1,-9.5,3.97391e-08,
-8,-9.5,4.01468e-08,
-7.9,-9.5,4.05578e-08,
-7.8,-9.5,4.09719e-08,
-7.7,-9.5,4.13891e-08,
-7.6,-9.5,4.18094e-08,
-7.5,-9.5,4.22326e-08,
-7.4,-9.5,4.26588e-08,
-7.3,-9.5,4.30877e-08,
-7.2,-9.5,4.35193e-08,
-7.1,-9.5,4.39535e-08,
-7,-9.5,4.43902e-08,
-6.9,-9.5,4.48294e-08,
-6.8,-9.5,4.52708e-08,
-6.7,-9.5,4.57144e-08,
-6.6,-9.5,4.616e-08,
-6.5,-9.5,4.66076e-08,
-6.4,-9.5,4.70569e-08,
-6.3,-9.5,4.75078e-08,
-6.2,-9.5,4.79602e-08,
-6.1,-9.5,4.84139e-08,
-6,-9.5,4.88687e-08,
-5.9,-9.5,4.93245e-08,
-5.8,-9.5,4.97811e-08,
-5.7,-9.5,5.02382e-08,
-5.6,-9.5,5.06957e-08,
-5.5,-9.5,5.11535e-08,
-5.4,-9.5,5.16111e-08,
-5.3,-9.5,5.20686e-08,
-5.2,-9.5,5.25255e-08,
-5.1,-9.5,5.29818e-08,
-5,-9.5,5.3437e-08,
-4.9,-9.5,5.38911e-08,
-4.8,-9.5,5.43437e-08,
-4.7,-9.5,5.47946e-08,
-4.6,-9.5,5.52434e-08,
-4.5,-9.5,5.569e-08,
-4.4,-9.5,5.6134e-08,
-4.3,-9.5,5.65752e-08,
-4.2,-9.5,5.70132e-08,
-4.1,-9.5,5.74477e-08,
-4,-9.5,5.78784e-08,
-3.9,-9.5,5.83051e-08,
-3.8,-9.5,5.87273e-08,
-3.7,-9.5,5.91448e-08,
-3.6,-9.5,5.95572e-08,
-3.5,-9.5,5.99642e-08,
-3.4,-9.5,6.03655e-08,
-3.3,-9.5,6.07607e-08,
-3.2,-9.5,6.11494e-08,
-3.1,-9.5,6.15313e-08,
-3,-9.5,6.19062e-08,
-2.9,-9.5,6.22735e-08,
-2.8,-9.5,6.2633e-08,
-2.7,-9.5,6.29844e-08,
-2.6,-9.5,6.33272e-08,
-2.5,-9.5,6.36611e-08,
-2.4,-9.5,6.39858e-08,
-2.3,-9.5,6.43009e-08,
-2.2,-9.5,6.46062e-08,
-2.1,-9.5,6.49012e-08,
-2,-9.5,6.51856e-08,
-1.9,-9.5,6.54592e-08,
-1.8,-9.5,6.57216e-08,
-1.7,-9.5,6.59724e-08,
-1.6,-9.5,6.62114e-08,
-1.5,-9.5,6.64384e-08,
-1.4,-9.5,6.66529e-08,
-1.3,-9.5,6.68548e-08,
-1.2,-9.5,6.70438e-08,
-1.1,-9.5,6.72197e-08,
-1,-9.5,6.73822e-08,
-0.9,-9.5,6.7531e-08,
-0.8,-9.5,6.76661e-08,
-0.7,-9.5,6.77872e-08,
-0.6,-9.5,6.78941e-08,
-0.5,-9.5,6.79867e-08,
-0.4,-9.5,6.80648e-08,
-0.3,-9.5,6.81283e-08,
-0.2,-9.5,6.81772e-08,
-0.1,-9.5,6.82113e-08,
-1.87905e-14,-9.5,6.82306e-08,
0.1,-9.5,6.8235e-08,
0.2,-9.5,6.82245e-08,
0.3,-9.5,6.81992e-08,
0.4,-9.5,6.81589e-08,
0.5,-9.5,6.81038e-08,
0.6,-9.5,6.80338e-08,
0.7,-9.5,6.79492e-08,
0.8,-9.5,6.78499e-08,
0.9,-9.5,6.77361e-08,
1,-9.5,6.76079e-08,
1.1,-9.5,6.74654e-08,
1.2,-9.5,6.73089e-08,
1.3,-9.5,6.71385e-08,
1.4,-9.5,6.69544e-08,
1.5,-9.5,6.67569e-08,
1.6,-9.5,6.65461e-08,
1.7,-9.5,6.63224e-08,
1.8,-9.5,6.60859e-08,
1.9,-9.5,6.5837e-08,
2,-9.5,6.5576e-08,
2.1,-9.5,6.53031e-08,
2.2,-9.5,6.50187e-08,
2.3,-9.5,6.47231e-08,
2.4,-9.5,6.44166e-08,
2.5,-9.5,6.40996e-08,
2.6,-9.5,6.37725e-08,
2.7,-9.5,6.34355e-08,
2.8,-9.5,6.30891e-08,
2.9,-9.5,6.27336e-08,
3,-9.5,6.23693e-08,
3.1,-9.5,6.19968e-08,
3.2,-9.5,6.16162e-08,
3.3,-9.5,6.12281e-08,
3.4,-9.5,6.08327e-08,
3.5,-9.5,6.04306e-08,
3.6,-9.5,6.00219e-08,
3.7,-9.5,5.96072e-08,
3.8,-9.5,5.91867e-08,
3.9,-9.5,5.87609e-08,
4,-9.5,5.83301e-08,
4.1,-9.5,5.78946e-08,
4.2,-9.5,5.74549e-08,
4.3,-9.5,5.70112e-08,
4.4,-9.5,5.65639e-08,
4.5,-9.5,5.61134e-08,
4.6,-9.5,5.566e-08,
4.7,-9.5,5.52039e-08,
4.8,-9.5,5.47455e-08,
4.9,-9.5,5.42851e-08,
5,-9.5,5.38231e-08,
5.1,-9.5,5.33596e-08,
5.2,-9.5,5.2895e-08,
5.3,-9.5,5.24295e-08,
5.4,-9.5,5.19634e-08,
5.5,-9.5,5.1497e-08,
5.6,-9.5,5.10305e-08,
5.7,-9.5,5.05641e-08,
5.8,-9.5,5.00981e-08,
5.9,-9.5,4.96327e-08,
6,-9.5,4.9168e-08,
6.1,-9.5,4.87044e-08,
6.2,-9.5,4.82419e-08,
6.3,-9.5,4.77808e-08,
6.4,-9.5,4.73213e-08,
6.5,-9.5,4.68634e-08,
6.6,-9.5,4.64075e-08,
6.7,-9.5,4.59535e-08,
6.8,-9.5,4.55017e-08,
6.9,-9.5,4.50523e-08,
7,-9.5,4.46052e-08,
7.1,-9.5,4.41607e-08,
7.2,-9.5,4.37189e-08,
7.3,-9.5,4.32798e-08,
7.4,-9.5,4.28436e-08,
7.5,-9.5,4.24103e-08,
7.6,-9.5,4.19802e-08,
7.7,-9.5,4.15531e-08,
7.8,-9.5,4.11293e-08,
7.9,-9.5,4.07087e-08,
8,-9.5,4.02915e-08,
8.1,-9.5,3.98776e-08,
8.2,-9.5,3.94673e-08,
8.3,-9.5,3.90604e-08,
8.4,-9.5,3.86571e-08,
8.5,-9.5,3.82573e-08,
8.6,-9.5,3.78612e-08,
8.7,-9.5,3.74688e-08,
8.8,-9.5,3.708e-08,
8.9,-9.5,3.66949e-08,
9,-9.5,3.63136e-08,
9.1,-9.5,3.5936e-08,
9.2,-9.5,3.55621e-08,
9.3,-9.5,3.5192e-08,
9.4,-9.5,3.48257e-08,
9.5,-9.5,3.44632e-08,
9.6,-9.5,3.41044e-08,
9.7,-9.5,3.37494e-08,
9.8,-9.5,3.33982e-08,
9.9,-9.5,3.30508e-08,
10,-9.5,3.27071e-08,
-10,-9.4,3.29778e-08,
-9.9,-9.4,3.33251e-08,
-9.8,-9.4,3.36763e-08,
-9.7,-9.4,3.40312e-08,
-9.6,-9.4,3.439e-08,
-9.5,-9.4,3.47525e-08,
-9.4,-9.4,3.51188e-08,
-9.3,-9.4,3.54889e-08,
-9.2,-9.4,3.58628e-08,
-9.1,-9.4,3.62405e-08,
-9,-9.4,3.66219e-08,
-8.9,-9.4,3.70071e-08,
-8.8,-9.4,3.7396e-08,
-8.7,-9.4,3.77886e-08,
-8.6,-9.4,3.81849e-08,
-8.5,-9.4,3.85849e-08,
-8.4,-9.4,3.89885e-08,
-8.3,-9.4,3.93957e-08,
-8.2,-9.4,3.98064e-08,
-8.1,-9.4,4.02207e-08,
-8,-9.4,4.06384e-08,
-7.9,-9.4,4.10595e-08,
-7.8,-9.4,4.1484e-08,
-7.7,-9.4,4.19117e-08,
-7.6,-9.4,4.23427e-08,
-7.5,-9.4,4.27768e-08,
-7.4,-9.4,4.3214e-08,
-7.3,-9.4,4.36542e-08,
-7.2,-9.4,4.40972e-08,
-7.1,-9.4,4.45431e-08,
-7,-9.4,4.49917e-08,
-6.9,-9.4,4.54428e-08,
-6.8,-9.4,4.58964e-08,
-6.7,-9.4,4.63523e-08,
-6.6,-9.4,4.68105e-08,
-6.5,-9.4,4.72708e-08,
-6.4,-9.4,4.77329e-08,
-6.3,-9.4,4.81969e-08,
-6.2,-9.4,4.86625e-08,
-6.1,-9.4,4.91296e-08,
-6,-9.4,4.9598e-08,
-5.9,-9.4,5.00675e-08,
-5.8,-9.4,5.05379e-08,
-5.7,-9.4,5.10091e-08,
-5.6,-9.4,5.14807e-08,
-5.5,-9.4,5.19527e-08,
-5.4,-9.4,5.24248e-08,
-5.3,-9.4,5.28968e-08,
-5.2,-9.4,5.33684e-08,
-5.1,-9.4,5.38393e-08,
-5,-9.4,5.43095e-08,
-4.9,-9.4,5.47785e-08,
-4.8,-9.4,5.52461e-08,
-4.7,-9.4,5.5712e-08,
-4.6,-9.4,5.6176e-08,
-4.5,-9.4,5.66378e-08,
-4.4,-9.4,5.7097e-08,
-4.3,-9.4,5.75534e-08,
-4.2,-9.4,5.80066e-08,
-4.1,-9.4,5.84564e-08,
-4,-9.4,5.89024e-08,
-3.9,-9.4,5.93442e-08,
-3.8,-9.4,5.97816e-08,
-3.7,-9.4,6.02142e-08,
-3.6,-9.4,6.06417e-08,
-3.5,-9.4,6.10636e-08,
-3.4,-9.4,6.14797e-08,
-3.3,-9.4,6.18896e-08,
-3.2,-9.4,6.22929e-08,
-3.1,-9.4,6.26893e-08,
-3,-9.4,6.30783e-08,
-2.9,-9.4,6.34597e-08,
-2.8,-9.4,6.38331e-08,
-2.7,-9.4,6.4198e-08,
-2.6,-9.4,6.45542e-08,
-2.5,-9.4,6.49012e-08,
-2.4,-9.4,6.52387e-08,
-2.3,-9.4,6.55664e-08,
-2.2,-9.4,6.58838e-08,
-2.1,-9.4,6.61907e-08,
-2,-9.4,6.64866e-08,
-1.9,-9.4,6.67712e-08,
-1.8,-9.4,6.70443e-08,
-1.7,-9.4,6.73054e-08,
-1.6,-9.4,6.75543e-08,
-1.5,-9.4,6.77906e-08,
-1.4,-9.4,6.80141e-08,
-1.3,-9.4,6.82244e-08,
-1.2,-9.4,6.84213e-08,
-1.1,-9.4,6.86046e-08,
-1,-9.4,6.8774e-08,
-0.9,-9.4,6.89292e-08,
-0.8,-9.4,6.907e-08,
-0.7,-9.4,6.91963e-08,
-0.6,-9.4,6.93078e-08,
-0.5,-9.4,6.94044e-08,
-0.4,-9.4,6.9486e-08,
-0.3,-9.4,6.95523e-08,
-0.2,-9.4,6.96034e-08,
-0.1,-9.4,6.96391e-08,
-1.87905e-14,-9.4,6.96593e-08,
0.1,-9.4,6.96641e-08,
0.2,-9.4,6.96533e-08,
0.3,-9.4,6.9627e-08,
0.4,-9.4,6.95851e-08,
0.5,-9.4,6.95278e-08,
0.6,-9.4,6.9455e-08,
0.7,-9.4,6.93669e-08,
0.8,-9.4,6.92635e-08,
0.9,-9.4,6.9145e-08,
1,-9.4,6.90116e-08,
1.1,-9.4,6.88632e-08,
1.2,-9.4,6.87003e-08,
1.3,-9.4,6.85228e-08,
1.4,-9.4,6.83311e-08,
1.5,-9.4,6.81255e-08,
1.6,-9.4,6.7906e-08,
1.7,-9.4,6.76731e-08,
1.8,-9.4,6.74269e-08,
1.9,-9.4,6.71679e-08,
2,-9.4,6.68962e-08,
2.1,-9.4,6.66122e-08,
2.2,-9.4,6.63163e-08,
2.3,-9.4,6.60088e-08,
2.4,-9.4,6.56901e-08,
2.5,-9.4,6.53605e-08,
2.6,-9.4,6.50203e-08,
2.7,-9.4,6.467e-08,
2.8,-9.4,6.43099e-08,
2.9,-9.4,6.39405e-08,
3,-9.4,6.35621e-08,
3.1,-9.4,6.31751e-08,
3.2,-9.4,6.278e-08,
3.3,-9.4,6.2377e-08,
3.4,-9.4,6.19667e-08,
3.5,-9.4,6.15493e-08,
3.6,-9.4,6.11253e-08,
3.7,-9.4,6.06952e-08,
3.8,-9.4,6.02592e-08,
3.9,-9.4,5.98178e-08,
4,-9.4,5.93713e-08,
4.1,-9.4,5.89201e-08,
4.2,-9.4,5.84646e-08,
4.3,-9.4,5.80052e-08,
4.4,-9.4,5.75421e-08,
4.5,-9.4,5.70758e-08,
4.6,-9.4,5.66067e-08,
4.7,-9.4,5.61349e-08,
4.8,-9.4,5.56609e-08,
4.9,-9.4,5.5185e-08,
5,-9.4,5.47074e-08,
5.1,-9.4,5.42286e-08,
5.2,-9.4,5.37487e-08,
5.3,-9.4,5.32681e-08,
5.4,-9.4,5.27869e-08,
5.5,-9.4,5.23056e-08,
5.6,-9.4,5.18243e-08,
5.7,-9.4,5.13433e-08,
5.8,-9.4,5.08628e-08,
5.9,-9.4,5.0383e-08,
6,-9.4,4.99042e-08,
6.1,-9.4,4.94266e-08,
6.2,-9.4,4.89503e-08,
6.3,-9.4,4.84756e-08,
6.4,-9.4,4.80026e-08,
6.5,-9.4,4.75315e-08,
6.6,-9.4,4.70624e-08,
6.7,-9.4,4.65956e-08,
6.8,-9.4,4.61311e-08,
6.9,-9.4,4.56691e-08,
7,-9.4,4.52098e-08,
7.1,-9.4,4.47531e-08,
7.2,-9.4,4.42994e-08,
7.3,-9.4,4.38486e-08,
7.4,-9.4,4.34009e-08,
7.5,-9.4,4.29563e-08,
7.6,-9.4,4.2515e-08,
7.7,-9.4,4.2077e-08,
7.8,-9.4,4.16425e-08,
7.9,-9.4,4.12114e-08,
8,-9.4,4.07838e-08,
8.1,-9.4,4.03598e-08,
8.2,-9.4,3.99395e-08,
8.3,-9.4,3.95229e-08,
8.4,-9.4,3.911e-08,
8.5,-9.4,3.87009e-08,
8.6,-9.4,3.82956e-08,
8.7,-9.4,3.78941e-08,
8.8,-9.4,3.74965e-08,
8.9,-9.4,3.71027e-08,
9,-9.4,3.67129e-08,
9.1,-9.4,3.6327e-08,
9.2,-9.4,3.5945e-08,
9.3,-9.4,3.55669e-08,
9.4,-9.4,3.51928e-08,
9.5,-9.4,3.48226e-08,
9.6,-9.4,3.44564e-08,
9.7,-9.4,3.40941e-08,
9.8,-9.4,3.37357e-08,
9.9,-9.4,3.33812e-08,
10,-9.4,3.30307e-08,
-10,-9.3,3.33054e-08,
-9.9,-9.3,3.36597e-08,
-9.8,-9.3,3.4018e-08,
-9.7,-9.3,3.43802e-08,
-9.6,-9.3,3.47464e-08,
-9.5,-9.3,3.51165e-08,
-9.4,-9.3,3.54905e-08,
-9.3,-9.3,3.58686e-08,
-9.2,-9.3,3.62505e-08,
-9.1,-9.3,3.66364e-08,
-9,-9.3,3.70263e-08,
-8.9,-9.3,3.742e-08,
-8.8,-9.3,3.78177e-08,
-8.7,-9.3,3.82193e-08,
-8.6,-9.3,3.86247e-08,
-8.5,-9.3,3.9034e-08,
-8.4,-9.3,3.94471e-08,
-8.3,-9.3,3.98639e-08,
-8.2,-9.3,4.02845e-08,
-8.1,-9.3,4.07088e-08,
-8,-9.3,4.11368e-08,
-7.9,-9.3,4.15683e-08,
-7.8,-9.3,4.20034e-08,
-7.7,-9.3,4.2442e-08,
-7.6,-9.3,4.28839e-08,
-7.5,-9.3,4.33293e-08,
-7.4,-9.3,4.37778e-08,
-7.3,-9.3,4.42296e-08,
-7.2,-9.3,4.46844e-08,
-7.1,-9.3,4.51423e-08,
-7,-9.3,4.5603e-08,
-6.9,-9.3,4.60665e-08,
-6.8,-9.3,4.65326e-08,
-6.7,-9.3,4.70013e-08,
-6.6,-9.3,4.74724e-08,
-6.5,-9.3,4.79458e-08,
-6.4,-9.3,4.84213e-08,
-6.3,-9.3,4.88988e-08,
-6.2,-9.3,4.9378e-08,
-6.1,-9.3,4.9859e-08,
-6,-9.3,5.03413e-08,
-5.9,-9.3,5.0825e-08,
-5.8,-9.3,5.13098e-08,
-5.7,-9.3,5.17954e-08,
-5.6,-9.3,5.22817e-08,
-5.5,-9.3,5.27685e-08,
-5.4,-9.3,5.32555e-08,
-5.3,-9.3,5.37426e-08,
-5.2,-9.3,5.42293e-08,
-5.1,-9.3,5.47156e-08,
-5,-9.3,5.52011e-08,
-4.9,-9.3,5.56857e-08,
-4.8,-9.3,5.61689e-08,
-4.7,-9.3,5.66505e-08,
-4.6,-9.3,5.71302e-08,
-4.5,-9.3,5.76078e-08,
-4.4,-9.3,5.80828e-08,
-4.3,-9.3,5.85551e-08,
-4.2,-9.3,5.90242e-08,
-4.1,-9.3,5.94899e-08,
-4,-9.3,5.99517e-08,
-3.9,-9.3,6.04095e-08,
-3.8,-9.3,6.08627e-08,
-3.7,-9.3,6.1311e-08,
-3.6,-9.3,6.17542e-08,
-3.5,-9.3,6.21917e-08,
-3.4,-9.3,6.26233e-08,
-3.3,-9.3,6.30486e-08,
-3.2,-9.3,6.34672e-08,
-3.1,-9.3,6.38786e-08,
-3,-9.3,6.42826e-08,
-2.9,-9.3,6.46787e-08,
-2.8,-9.3,6.50665e-08,
-2.7,-9.3,6.54457e-08,
-2.6,-9.3,6.58159e-08,
-2.5,-9.3,6.61766e-08,
-2.4,-9.3,6.65276e-08,
-2.3,-9.3,6.68683e-08,
-2.2,-9.3,6.71985e-08,
-2.1,-9.3,6.75178e-08,
-2,-9.3,6.78258e-08,
-1.9,-9.3,6.81221e-08,
-1.8,-9.3,6.84064e-08,
-1.7,-9.3,6.86783e-08,
-1.6,-9.3,6.89375e-08,
-1.5,-9.3,6.91837e-08,
-1.4,-9.3,6.94166e-08,
-1.3,-9.3,6.96358e-08,
-1.2,-9.3,6.9841e-08,
-1.1,-9.3,7.00321e-08,
-1,-9.3,7.02087e-08,
-0.9,-9.3,7.03706e-08,
-0.8,-9.3,7.05175e-08,
-0.7,-9.3,7.06492e-08,
-0.6,-9.3,7.07656e-08,
-0.5,-9.3,7.08665e-08,
-0.4,-9.3,7.09517e-08,
-0.3,-9.3,7.1021e-08,
-0.2,-9.3,7.10744e-08,
-0.1,-9.3,7.11118e-08,
-1.87905e-14,-9.3,7.1133e-08,
0.1,-9.3,7.11381e-08,
0.2,-9.3,7.1127e-08,
0.3,-9.3,7.10997e-08,
0.4,-9.3,7.10562e-08,
0.5,-9.3,7.09965e-08,
0.6,-9.3,7.09208e-08,
0.7,-9.3,7.08291e-08,
0.8,-9.3,7.07214e-08,
0.9,-9.3,7.0598e-08,
1,-9.3,7.04589e-08,
1.1,-9.3,7.03044e-08,
1.2,-9.3,7.01346e-08,
1.3,-9.3,6.99498e-08,
1.4,-9.3,6.97501e-08,
1.5,-9.3,6.95359e-08,
1.6,-9.3,6.93073e-08,
1.7,-9.3,6.90647e-08,
1.8,-9.3,6.88084e-08,
1.9,-9.3,6.85387e-08,
2,-9.3,6.82558e-08,
2.1,-9.3,6.79602e-08,
2.2,-9.3,6.76523e-08,
2.3,-9.3,6.73323e-08,
2.4,-9.3,6.70006e-08,
2.5,-9.3,6.66577e-08,
2.6,-9.3,6.63039e-08,
2.7,-9.3,6.59396e-08,
2.8,-9.3,6.55653e-08,
2.9,-9.3,6.51813e-08,
3,-9.3,6.4788e-08,
3.1,-9.3,6.43859e-08,
3.2,-9.3,6.39755e-08,
3.3,-9.3,6.3557e-08,
3.4,-9.3,6.31309e-08,
3.5,-9.3,6.26977e-08,
3.6,-9.3,6.22577e-08,
3.7,-9.3,6.18114e-08,
3.8,-9.3,6.13592e-08,
3.9,-9.3,6.09015e-08,
4,-9.3,6.04386e-08,
